comment;label
Phim khiêu dâm không đồng thuận;1
Quảng bá bạo lực tình dục qua mạng;1
Đăng tải nội dung tình dục bạo lực;1
Tạo dựng nội dung cưỡng bức qua mạng;1
Kêu gọi hành vi tình dục trái phép;1
Sử dụng bạo lực tình dục trong phim khiêu dâm;1
Đề xuất hành vi cưỡng bức;1
Xâm phạm quyền lợi trong quan hệ tình dục;1
Quảng cáo tình dục bạo lực;1
Đánh giá hành vi tình dục bạo lực;1
Video khiêu dâm có tính cưỡng bức;1
Phim bạo lực tình dục cực đoan;1
Cảnh cưỡng bức trong video người lớn;1
Tạo dựng nội dung bạo lực tình dục;1
Đưa hành vi cưỡng bức vào phim;1
Truyền bá nội dung tình dục trái phép;1
Quảng bá hành vi tình dục cưỡng chế;1
Phim khiêu dâm không phù hợp với đạo đức;1
Hình ảnh khiêu dâm trẻ em;1
Lạm dụng tình dục trực tuyến;1
Cảnh bạo lực tình dục qua phim;1
Đưa nội dung bạo lực tình dục lên mạng;1
Mô tả hành vi tình dục không đồng thuận;1
Sử dụng tình dục cưỡng chế để tạo dựng nội dung;1
Mở rộng nội dung khiêu dâm cưỡng bức;1
Lạm dụng hình ảnh người lớn;1
Video bạo lực tình dục cực đoan;1
Anh ta đã đánh người đó đến mức bất tỉnh;1
Cô ta đe dọa sẽ giết tôi nếu tôi không làm theo yêu cầu của cô ấy;1
Họ tấn công vào nhà tôi mà không có lý do;1
Đoạn video ghi lại cảnh hành hung trên phố đã gây sốc cho mọi người;1
Tôi không thể chịu đựng được cảnh bạo lực gia đình nữa;1
Đừng để sự tức giận làm bạn mất kiểm soát và gây ra bạo lực;1
Cô ấy bị đánh đập bởi chính người thân trong gia đình;1
Những kẻ lạ mặt đã tấn công tôi ngay trên đường phố;1
Tại sao anh lại có thể làm điều đó với một người vô tội;1
Tôi không thể hiểu tại sao anh lại chọn cách bạo lực để giải quyết vấn đề;1
Để giải quyết mâu thuẫn, thay vì bạo lực, chúng ta cần nói chuyện với nhau;1
Họ đã xâm hại thân thể cô ấy mà không hề cảm thấy hối hận;1
Đánh đập không phải là cách duy nhất để thể hiện sự tức giận;1
Việc hành hung này cần phải bị lên án ngay lập tức;1
Chúng ta không thể dung túng cho bất kỳ hành vi bạo lực nào;1
Anh ta đã dùng vũ lực để ép tôi phải đồng ý với yêu cầu của mình;1
Bạo lực không bao giờ là giải pháp cho bất kỳ vấn đề nào;1
Cảnh sát đã phải can thiệp sau khi vụ bạo lực xảy ra;1
Hành vi của anh ta đã vượt quá giới hạn của sự chịu đựng;1
Tôi sẽ không để ai đó xâm phạm quyền lợi của mình bằng bạo lực;1
Anh ta đã đánh người đó đến mức bất tỉnh;1
Cô ta đe dọa sẽ giết tôi nếu tôi không làm theo yêu cầu của cô ấy;1
Họ tấn công vào nhà tôi mà không có lý do;1
Đoạn video ghi lại cảnh hành hung trên phố đã gây sốc cho mọi người;1
Tôi không thể chịu đựng được cảnh bạo lực gia đình nữa;1
Đừng để sự tức giận làm bạn mất kiểm soát và gây ra bạo lực;1
Cô ấy bị đánh đập bởi chính người thân trong gia đình;1
Những kẻ lạ mặt đã tấn công tôi ngay trên đường phố;1
Tại sao anh lại có thể làm điều đó với một người vô tội;1
Tôi không thể hiểu tại sao anh lại chọn cách bạo lực để giải quyết vấn đề;1
Để giải quyết mâu thuẫn, thay vì bạo lực, chúng ta cần nói chuyện với nhau;1
Họ đã xâm hại thân thể cô ấy mà không hề cảm thấy hối hận;1
Đánh đập không phải là cách duy nhất để thể hiện sự tức giận;1
Việc hành hung này cần phải bị lên án ngay lập tức;1
Chúng ta không thể dung túng cho bất kỳ hành vi bạo lực nào;1
Anh ta đã dùng vũ lực để ép tôi phải đồng ý với yêu cầu của mình;1
Bạo lực không bao giờ là giải pháp cho bất kỳ vấn đề nào;1
Cảnh sát đã phải can thiệp sau khi vụ bạo lực xảy ra;1
Hành vi của anh ta đã vượt quá giới hạn của sự chịu đựng;1
Tôi sẽ không để ai đó xâm phạm quyền lợi của mình bằng bạo lực;1
Tôi sẽ khiến hắn phải trả giá cho những gì hắn đã làm với tôi;1
Nếu không dừng lại, tôi sẽ khiến bạn phải chết dưới tay tôi;1
Cô ta đã đánh tôi cho đến khi tôi không thể cử động được nữa;1
Hắn ta đã đe dọa sẽ giết tôi ngay trước mặt người thân của tôi;1
Bạn không thể chạy trốn, tôi sẽ tìm ra và hạ gục bạn;1
Tôi sẽ không ngừng lại cho đến khi thấy hắn ta nằm im lìm trên mặt đất;1
Đừng thử tôi, nếu không tôi sẽ làm bạn phải hối hận suốt đời;1
Cảnh tượng hắn ta dùng dao đâm người khiến tôi không thể quên;1
Họ đã tấn công tôi từ phía sau, và không để tôi có cơ hội tự vệ;1
Cô ta dùng dao xẻo vào da thịt tôi trong lúc tôi bất tỉnh;1
Nếu hắn ta còn làm phiền, tôi sẽ khiến hắn phải sống trong sợ hãi;1
Họ đã bắt tôi quỳ xuống và đe dọa sẽ giết tôi nếu tôi không làm theo;1
Cả nhóm đó đã xúm lại đánh tôi không thương tiếc;1
Tôi đã thấy hắn ta lên kế hoạch giết người mà không chút do dự;1
Nếu bạn dám phản kháng, tôi sẽ cho bạn biết sự nguy hiểm mà bạn phải đối mặt;1
Tôi sẽ không cho phép ai dám đối xử tệ bạc với mình mà không trả giá;1
Hắn ta đã cố gắng giết tôi khi tôi đang cố trốn chạy;1
Đừng nghĩ rằng tôi không có khả năng trả thù, tôi sẽ làm bạn phải chết;1
Cô ta đã dùng vũ khí để tấn công tôi trong một đêm tối;1
Hắn ta sẽ không tha cho tôi nếu tôi không nghe theo lời hắn;1
Nếu bạn không im lặng, tôi sẽ khiến bạn phải trả giá bằng máu;1
Cảnh tượng đẫm máu trong vụ tấn công đã khiến tôi không thể quên;1
Nếu tôi không thể trả thù, tôi sẽ khiến cuộc sống của hắn trở thành địa ngục;1
Họ đã dồn tôi vào một góc và bắt đầu hành hạ cho đến khi tôi ngất xỉu;1
Tôi sẽ giết bất kỳ ai dám đụng đến gia đình tôi;1
Bạn sẽ phải trả giá nếu tiếp tục chống lại tôi;1
Họ đã đánh tôi đến mức tôi không thể nhận ra mình nữa;1
Tôi đã nghe tiếng súng nổ trong lúc họ tấn công bạn tôi;1
Cô ta đã không ngừng đe dọa tôi cho đến khi tôi không còn khả năng chống cự;1
Tôi sẽ khiến hắn phải hối hận vì dám làm hại tôi;1
Họ đã bao vây tôi và không cho tôi một cơ hội sống sót;1
Nếu tôi có thể giết hắn ta, tôi sẽ không do dự dù chỉ một giây;1
Hắn ta đã đến tận nơi và hành hung tôi mà không có lý do rõ ràng;1
Bạn sẽ thấy hậu quả của việc đụng đến tôi là gì;1
Tôi không ngần ngại làm bạn phải chết nếu bạn cản trở tôi;1
Cô ta đã dùng vũ lực để ép tôi phải làm theo ý của cô ấy;1
Hắn ta đã dùng chân đạp lên người tôi cho đến khi tôi không thể thở nổi;1
Nếu bạn không sợ chết, tôi sẽ khiến bạn phải sống trong ác mộng;1
Tôi sẽ không để hắn sống yên ổn nếu hắn dám làm tổn thương người thân của tôi;1
Họ đã lên kế hoạch giết tôi từ lâu và tôi không thể ngờ tới;1
Bạn sẽ không sống sót nếu tiếp tục đối đầu với tôi;1
Tôi sẽ trả thù ngay cả khi phải giết người;1
Hắn ta đã dùng tay bóp cổ tôi cho đến khi tôi không thể hít thở;1
Cô ta đã không tiếc tay khi đánh tôi đến mức tôi không thể di chuyển;1
Họ đã dùng những cú đấm mạnh mẽ để khiến tôi ngã quỵ;1
Bạn sẽ phải trả giá nếu còn làm tổn thương tôi thêm nữa;1
Hắn ta không chỉ đánh đập mà còn đâm dao vào người tôi;1
Tôi đã bị đánh đập tàn bạo cho đến khi không còn sức lực;1
Đừng nghĩ rằng tôi sẽ bỏ qua cho hành động của bạn;1
Cảnh sát đã không kịp can thiệp khi vụ việc trở nên nghiêm trọng;1
Nếu bạn không dừng lại, tôi sẽ khiến bạn phải trả giá bằng máu;1
Tôi sẽ khiến kẻ đó phải chịu đựng những đau đớn không thể tưởng tượng;1
Họ đã đe dọa tôi bằng súng và không chút do dự;1
Tôi sẽ không khoan nhượng, hắn ta sẽ phải chết dưới tay tôi;1
Cô ta đã dồn tôi vào góc và bắt đầu hành hạ tôi một cách tàn nhẫn;1
Hắn ta sẽ không bao giờ thoát khỏi sự trả thù của tôi;1
Bạn sẽ phải sống trong sự sợ hãi nếu còn làm phiền tôi;1
Tôi không thể tha thứ cho những kẻ đã tấn công gia đình tôi;1
Họ đã đánh tôi cho đến khi tôi không thể di chuyển được;1
Nếu bạn tiếp tục gây hấn, tôi sẽ không ngần ngại giết bạn;1
Hắn ta đã không ngừng đe dọa và hành hạ tôi cho đến khi tôi sắp chết;1
Tôi không có lựa chọn nào khác ngoài việc giết kẻ này;1
Cô ta đã cầm súng và đe dọa tôi ngay trong lúc tôi không thể phản kháng;1
Họ đã dùng dây siết cổ tôi cho đến khi tôi không thể thở nổi;1
Đừng thử tôi, nếu không tôi sẽ khiến bạn phải hối hận ngay lập tức;1
Tôi đã thấy hắn ta chuẩn bị tấn công và tôi không thể làm gì để tránh được;1
Cô ta đã dùng búa đập vào người tôi không thương tiếc;1
Họ đã không ngừng đấm vào mặt tôi cho đến khi tôi không còn nhận thức;1
Bạn sẽ không sống sót sau những gì bạn đã làm với tôi;1
Hắn ta đã dùng vũ khí để đe dọa tôi và bắt tôi phải làm theo ý của hắn;1
Tôi sẽ không để kẻ đó thoát khỏi sự trừng phạt của tôi;1
Họ đã chuẩn bị sẵn sàng một cuộc tấn công đầy bạo lực;1
Tôi sẽ không tha thứ cho ai dám làm hại tôi;1
Hắn ta đã đánh tôi đến mức tôi không thể nhận ra mình nữa;1
Tôi sẽ khiến hắn ta phải chịu đựng nỗi đau mà hắn không thể tưởng tượng;1
Nếu bạn không ngừng lại, tôi sẽ khiến bạn phải sống trong đau khổ;1
Tôi sẽ không dừng lại cho đến khi hắn ta không còn sống;1
Họ đã không ngần ngại giết những người không thể tự vệ;1
Cô ta đã không để tôi có cơ hội chạy trốn và tấn công tôi ngay lập tức;1
Tôi sẽ trả thù hắn ta một cách tàn nhẫn và không tiếc tay;1
Bạn sẽ không có cơ hội sống sót nếu tiếp tục đe dọa tôi;1
Hắn ta đã làm tôi bị thương và tôi sẽ không để hắn thoát tội;1
Tôi sẽ không cho phép ai đó làm hại tôi mà không bị trừng phạt;1
Cảnh tượng hắn ta tấn công tôi thật sự đáng sợ và đầy ám ảnh;1
Họ sẽ không dừng lại cho đến khi tôi không còn sức để phản kháng;1
Tôi sẽ không bao giờ tha thứ cho những gì hắn đã làm với tôi;1
Tôi sẽ đánh bạn nếu bạn không làm theo lời tôi;1
Mày không xứng đáng được sống;1
Nếu mày tiếp tục như vậy, tao sẽ giết mày;1
Mày sẽ phải trả giá cho những gì đã làm;1
Mày có thể là nạn nhân tiếp theo;1
Tôi không sợ nếu phải làm tổn thương bạn;1
Đừng thử thách tôi, tôi sẽ cho mày thấy tay của tôi;1
Mày sẽ hối hận vì đã làm phiền tôi;1
Chắc chắn là mày không thể thoát khỏi tôi lần này;1
Nếu mày không chịu im lặng, tao sẽ làm mày phải im;1
Tao sẽ khiến mày phải biết sợ;1
Tôi sẽ không để bạn yên đâu;1
Mày không có quyền quyết định chuyện này;1
Mày làm tao muốn đánh mày quá;1
Nếu không muốn gặp chuyện xấu, tốt nhất mày nên tránh xa tôi;1
Đừng làm tôi phải nổi giận với mày;1
Tao sẽ làm mày cảm thấy xấu hổ trước tất cả mọi người;1
Tôi sẽ khiến bạn phải trả giá cho sự khinh thường;1
Nếu mày không biến đi, tao sẽ cho mày thấy hậu quả;1
Tôi sẽ không ngừng cho đến khi thấy bạn khổ sở;1
Mày sẽ phải trả giá cho những gì đã làm;1
Tao không ngừng cho đến khi mày nhận ra sai lầm;1
Nếu mày không dừng lại, tao sẽ xử lý mày;1
Mày sẽ không biết chuyện gì đang chờ đợi mày;1
Đừng thách thức tôi, tôi sẽ không bỏ qua;1
Tao sẽ khiến mày không còn dám nhìn mặt tôi;1
Nếu mày làm tôi mất bình tĩnh, tao sẽ đánh mày;1
Mày đừng có đùa với lửa, nó sẽ thiêu rụi mày đấy;1
Mày không muốn thấy tôi nổi giận đâu;1
Tôi sẽ khiến mày phải cầu xin tha thứ;1
Nếu mày không rời đi, tôi sẽ không để mày yên;1
Tôi sẽ hạ gục mày trong phút chốc;1
Mày sẽ không còn là gì nữa sau khi tôi xử lý;1
Đừng thử tôi, tôi sẽ làm mày đau đớn;1
Tôi sẽ khiến mày phải khóc;1
Mày sẽ không thể chạy trốn được;1
Đừng làm tôi nổi giận, tôi sẽ không giữ lại gì;1
Tao sẽ không ngừng cho đến khi thấy mày gục ngã;1
Tôi sẽ làm mày biến mất khỏi nơi này;1
Mày nghĩ mày có thể chống lại tôi sao;1
Mày có muốn thử cảm giác đó không;1
Tao biết mày muốn gì rồi;1
Tao sẽ cho mày thấy thế nào là sướng;1
Mày muốn làm gì với tao;1
Đừng có giả vờ ngây thơ, tao biết mày muốn gì;1
Tao sẽ làm mày thỏa mãn như mày muốn;1
Mày thích kiểu này không, tao sẽ làm cho mày thấy;1
Mày muốn tao làm gì với mày lúc này;1
Sao mày cứ muốn trêu chọc tao thế, mày thích vậy à;1
Tao sẽ cho mày biết thế nào là thỏa mãn và không thể cưỡng lại;1
Nếu mày không ngừng làm vậy, tao sẽ cho mày thấy hậu quả;1
Mày nghĩ mày có thể từ chối tao à;1
Tao sẽ làm cho mày không thể quên được;1
Mày có dám thử không, tao chắc chắn mày sẽ thích;1
Mày đang thử thách tao đấy à, tao sẽ cho mày biết kết quả;1
Tao sẽ làm mày cảm thấy sướng mà mày không ngờ tới;1
Mày đừng có giả vờ không hiểu tao muốn gì;1
Mày sẽ không thể cưỡng lại được đâu;1
Tao sẽ làm cho mày không còn cảm giác được nữa;1
Mày muốn thử cảm giác đó với tao không;1
Mày nghĩ mày có thể từ chối tao mà không phải trả giá không;1
Mày muốn tôi làm gì để khiến mày cảm thấy thoải mái;1
Tao sẽ làm mày không thể kiềm chế được;1
Đừng có giả vờ không muốn, tao biết mày thích;1
Tao sẽ cho mày thấy thế nào là thật sự sướng;1
Mày không biết đâu, tao sẽ làm mày thay đổi;1
Tao sẽ làm cho mày không thể quên được đêm nay;1
Mày muốn cảm nhận cảm giác đó không;1
Tao có thể cho mày;1
Mày dám thử thách tao không;1
Tao sẽ làm mày hối hận;1
Đừng có để tao phải làm cho mày nhận ra mày muốn gì;1
Mày không thể cưỡng lại tao đâu, tao biết mày muốn vậy;1
Mày sẽ không thể rời khỏi tao khi tao đã bắt đầu;1
Tao sẽ làm mày cảm thấy thỏa mãn, mày không thể cưỡng lại;1
Mày có thể chống lại tao không;1
Mày sẽ không làm được đâu;1
Tao sẽ khiến mày thấy thỏa mãn mà không ngờ tới;1
Mày không biết đâu, tao có thể khiến mày thay đổi suy nghĩ;1
Mày muốn làm gì với tao bây giờ;1
Tao sẽ cho mày thấy cảm giác chưa từng có;1
Mày sẽ không thể từ chối đâu, tao biết mày muốn;1
Mày có dám thử không;1
Tao chắc chắn mày sẽ không hối hận;1
Quan hệ tình dục;1
Dâm dục;1
Khiêu dâm;1
Hành vi tình dục;1
Bộ phận sinh dục;1
Ngực;1
Mông;1
Dương vật;1
Âm đạo;1
Vú;1
Núm vú;1
Vùng kín;1
Quan hệ tình dục;1
Khiêu dâm;1
Dâm dục;1
Lên giường;1
Hành động tình dục;1
Làm tình;1
Chuyện ấy;1
Mây mưa;1
Giao cấu;1
Thân mật;1
Bộ phận sinh dục;1
Ngực;1
Mông;1
Dương vật;1
Âm đạo;1
Vú;1
Núm vú;1
Vùng kín;1
Hôn;1
Đụng chạm;1
Chuyện giường chiếu;1
Mối quan hệ yêu đương;1
Đam mê;1
Thân thể nóng bỏng;1
Thân thể quyến rũ;1
Cảm giác tuyệt vời;1
Mời gọi;1
Bí mật tình ái;1
Chuyện thầm kín;1
Dụ dỗ;1
Khiêu khích;1
Dâm đãng;1
Hư hỏng;1
Tình dục thoải mái;1
Gợi dục;1
Chửi thề;1
Cùng nhau làm tình;1
Vui vẻ với nhau;1
Thân mật hơn;1
Vượt qua giới hạn;1
Nóng bỏng trong phòng ngủ;1
Đối tác tình dục;1
Kích thích;1
Đoạt mạng;1
Xâm phạm cơ thể;1
Khơi gợi cảm xúc;1
Hư hỏng tinh thần;1
Mất kiểm soát;1
Những phút thăng hoa;1
Kích động;1
Dùng tình dục;1
Xúc phạm;1
Bạo lực tình dục;1
Cám dỗ thể xác;1
Khêu gợi cảm xúc;1
Giới hạn yêu đương;1
Khả năng quyến rũ;1
Đắm chìm trong cảm giác;1
Bắt nạt tình dục;1
Làm tình vội vàng;1
Xâm lấn;1
Lôi kéo vào cuộc yêu;1
Dùng dục vọng;1
Chăm sóc thân thể;1
Những người bạn tình;1
Thú vui thể xác;1
Kích thích tâm lý;1
Nhiệt huyết;1
Thỏa mãn cơn khát;1
Khác biệt tình dục;1
Mưu đồ tình ái;1
Người tình bí mật;1
Dâm đãng trong tư tưởng;1
Khát khao thể xác;1
Tâm lý kích thích;1
Cuộc yêu nóng bỏng;1
Phản bội thể xác;1
Nỗi niềm yêu đương;1
Đón nhận tình dục;1
Khám phá thân thể;1
Thưởng thức tình dục;1
Giới hạn trong phòng ngủ;1
Hâm nóng cảm xúc;1
Làm tình cuồng nhiệt;1
Cảm giác say mê;1
Sự hấp dẫn tình dục;1
Sự khơi gợi;1
Vui thú thể xác;1
Cám dỗ cơ thể;1
Sự bùng cháy;1
Đam mê thân thể;1
Mong muốn thể xác;1
Hành động cuồng nhiệt;1
Khát vọng tình dục;1
Hành vi khiêu gợi;1
Sự cuồng nhiệt tình dục;1
Mặt tối của tình yêu;1
Sự giải phóng tình dục;1
Làm tình không kiểm soát;1
Hối hả trong tình dục;1
Bạo lực thân thể;1
Hư hỏng tình dục;1
Sự nôn nóng;1
Mãn nguyện thể xác;1
Yêu đương vụng trộm;1
Thỏa mãn trong giường chiếu;1
Giải thoát tình dục;1
Chuyện phòng the;1
Lãng mạn thể xác;1
Cặp đôi yêu đương;1
Vụng trộm tình dục;1
Khám phá cảm giác;1
Người tình ngọt ngào;1
Bí mật phòng the;1
Những đêm dài yêu đương;1
Vẻ đẹp quyến rũ;1
Nhiệt tình yêu đương;1
Bắt đầu cuộc yêu;1
Kích thích thân thể;1
Thích thú khiêu gợi;1
Giao tiếp tình dục;1
Những ngón tay quyến rũ;1
Đối thoại tình dục;1
Người yêu nóng bỏng;1
Cặp đôi nóng bỏng;1
Hồi hộp yêu đương;1
Chạm nhẹ vào cơ thể;1
Cuộc yêu say đắm;1
Làm chuyện ấy;1
Sự lừa dối trong yêu đương;1
Chân thành trong tình yêu;1
Tình dục vụng trộm;1
Khiêu khích tình dục;1
Cám dỗ yêu đương;1
Người tình nóng bỏng;1
Nụ hôn đam mê;1
Hôn say đắm;1
Dục vọng không thể cưỡng lại;1
Cuộc yêu nóng bỏng;1
Gương mặt đắm đuối;1
Làm tình nhẹ nhàng;1
Chú ý đến cơ thể;1
Những giây phút ái ân;1
Tình yêu thể xác;1
Lòng tham trong tình dục;1
Cảm giác đê mê;1
Tình yêu ngọt ngào;1
Khao khát thể xác;1
Cuộc sống tình dục;1
Chuyến phiêu lưu thể xác;1
Làm tình say mê;1
Cảm xúc nồng nàn;1
Chuyện phòng the bí mật;1
Dục vọng cháy bỏng;1
Khả năng thể xác;1
Cảm giác cuồng nhiệt;1
Sự thèm khát;1
Những giây phút yêu đương;1
Tình dục ngoài luồng;1
Cảm giác thú vị;1
Người yêu bí mật;1
Làm tình hối hả;1
Cặp đôi bí mật;1
Khao khát yêu đương;1
Cuộc sống ái ân;1
Nhu cầu thể xác;1
Bí mật trong phòng ngủ;1
Vui vẻ trong tình dục;1
Khát khao thân thể;1
Dục vọng chưa thỏa;1
Thú vui thể xác;1
Động lực yêu đương;1
Tao sẽ giết mày;1
Mày sẽ phải trả giá;1
Nếu mày không làm theo, tao sẽ đánh mày;1
Đừng có làm phiền tao nữa;1
Mày muốn chết không;1
Cái giá phải trả là mạng sống;1
Mày không xứng đáng sống;1
Mày sẽ hối hận vì đã cản đường tao;1
Cút đi trước khi tao làm gì tồi tệ hơn;1
Đừng thử thách tao;1
Mày nghĩ mày mạnh lắm sao;1
Tao sẽ cho mày biết sự thật đau đớn;1
Mày không thoát được đâu;1
Tao sẽ xé mày ra làm trăm mảnh;1
Mày đừng có động đến tao nữa;1
Nếu mày tiếp tục, tao sẽ không ngừng lại đâu;1
Mày không thể thoát khỏi tay tao;1
Đừng nghĩ tao sẽ tha thứ cho mày;1
Cứ thử lại đi, lần sau không đơn giản đâu;1
Mày sẽ phải trả giá cho việc này;1
Mày sẽ không bao giờ sống sót qua chuyện này;1
Nếu mày dám làm vậy, tao sẽ không để yên đâu;1
Mày nghĩ mày có thể thắng tao sao;1
Đừng để tao phải ra tay;1
Một ngày nào đó, mày sẽ phải trả giá;1
Đừng nghĩ tao không dám làm gì;1
Nếu mày làm vậy, tao sẽ làm cho mày hối hận;1
Mày sẽ không thoát được đâu;1
Mày sẽ biết hậu quả khi dám cản đường tao;1
Tao sẽ hủy hoại cuộc sống của mày;1
Cút đi trước khi tao không thể kiểm soát;1
Mày không hiểu đâu, nhưng tao sẽ cho mày thấy;1
Tao sẽ cho mày thấy sức mạnh của tao;1
Mày đang ở trong tình huống nguy hiểm rồi đấy;1
Đừng thử thách tao, mày sẽ hối hận đấy;1
Một khi tao bắt đầu, mày sẽ không có cơ hội dừng lại;1
Mày không thể chạy trốn đâu;1
Tao sẽ phá hủy tất cả những gì mày yêu quý;1
Mày không xứng đáng được sống;1
Mày sẽ phải trả giá bằng cả cuộc đời;1
Nếu mày tiếp tục, tao sẽ không ngừng lại đâu;1
Tao sẽ làm cho mày phải sợ hãi;1
Đừng nghĩ tao sẽ tha thứ cho mày;1
Nếu mày không im lặng, tao sẽ khiến mày phải im miệng;1
Cẩn thận với những gì mày nói, không thì tao sẽ cho mày biết;1
Mày sẽ phải trả giá đắt cho sai lầm này;1
Mày sẽ không còn có thể tự bảo vệ mình;1
Tao sẽ không để mày yên đâu;1
Mày có biết mày đang làm gì không;1
Mày không hiểu đâu, nhưng tao sẽ làm mày hiểu;1
Mày sẽ phải trả giá cho sự dại dột của mình;1
Tao sẽ làm mày khổ sở nếu mày không dừng lại;1
Cái gì cũng có giới hạn, mày đang vượt qua rồi đấy;1
Mày không thể chống lại tao đâu;1
Tao sẽ không để mày làm phiền tao nữa;1
Nếu mày tiếp tục, tao sẽ đuổi mày ra khỏi đây;1
Mày không thể trốn thoát, tao sẽ tìm ra mày;1
Mày đừng có nghĩ tao sẽ tha thứ cho mày;1
Tao sẽ khiến mày phải trả giá cho hành động này;1
Mày sẽ phải trả bằng cả mạng sống;1
Đừng nghĩ mày có thể lừa được tao;1
Tao sẽ không để mày thoát đâu;1
Mày không thể thoát khỏi tay tao;1
Tao sẽ cho mày một bài học nhớ đời;1
Đừng để tao nổi giận, nếu không mày sẽ không sống yên;1
Tao sẽ làm cho mày phải hối hận vì những gì đã làm;1
Mày sẽ không có cơ hội sửa sai đâu;1
Mày không thể thắng nổi tao đâu;1
Đừng thử thách sự kiên nhẫn của tao;1
Tao sẽ không bao giờ tha thứ cho mày;1
Tao sẽ khiến mày phải trả giá đắt;1
Nếu mày dám bước ra khỏi đây, tao sẽ xử lý mày;1
Mày nghĩ mày có thể thoát khỏi sự trừng phạt của tao sao;1
Mày sẽ không thoát được đâu, đừng mơ;1
Nếu mày không ngừng lại, tao sẽ làm mày phải hối hận;1
Tao sẽ không dừng lại cho đến khi mày trả giá;1
Mày nghĩ tao sẽ bỏ qua cho mày sao;1
Mày sẽ phải chịu hậu quả cho hành động này;1
Mày không thể thoát khỏi sự trừng phạt của tao;1
Đừng bao giờ nghĩ mày có thể đùa giỡn với tao;1
Tao sẽ khiến mày phải sợ hãi suốt đời;1
Mày sẽ không còn cơ hội thứ hai;1
Mày sẽ phải đối mặt với hậu quả của mình;1
Mày không thể chạy trốn đâu, tao sẽ tìm ra mày;1
Cẩn thận, mày đang chơi với lửa;1
Nếu mày không im miệng, tao sẽ khiến mày im luôn;1
Đừng bao giờ thử sức chịu đựng của tao;1
Tao sẽ làm mày phải trả giá vì những gì mày đã làm;1
Mày sẽ không thể thoát được sự trả thù này;1
Mày không hiểu đâu, nhưng tao sẽ làm cho mày hiểu;1
Mày không thể thoát khỏi những gì sắp đến đâu;1
Nếu mày không dừng lại, tao sẽ làm mày phải trả giá;1
Tao sẽ khiến mày phải biết sợ;1
Mày sẽ không bao giờ có thể quên được chuyện này;1
Tao sẽ làm mày phải sợ hãi mỗi khi nghĩ đến tao;1
Đừng dại dột chống lại tao, mày sẽ không có kết quả tốt đâu;1
Mày đã làm sai, và tao sẽ cho mày thấy hậu quả;1
Mày không thể tránh được sự trừng phạt này đâu;1
Tao sẽ làm mày phải hối hận vì đã dám chống lại tao;1
Mày sẽ không bao giờ có thể đuổi kịp tao;1
Đừng thử thách tao, mày sẽ không chịu nổi đâu;1
Mày sẽ phải trả giá cho những lời nói đó;1
Mày không thể tránh khỏi sự trừng phạt này;1
Đừng nghĩ mày có thể thoát khỏi sự trừng trị của tao;1
Tao sẽ cho mày một bài học nhớ đời;1
Nếu mày không dừng lại, tao sẽ khiến mày phải trả giá;1
Đừng để tao phải ra tay;1
Mày đang bước vào một con đường không có lối thoát;1
Mày sẽ không thoát khỏi cái giá phải trả đâu;1
Tao sẽ làm mày phải trả giá vì những gì mày đã làm;1
Mày không thể chống lại tao, đừng mong chiến thắng;1
Đừng làm tao phải tức giận, nếu không mày sẽ phải chịu hậu quả;1
Mày sẽ phải sống với những quyết định của mình;1
Mày không thể thoát khỏi sự trả thù này đâu;1
Tao sẽ làm mày phải trả giá đắt;1
Mày sẽ không bao giờ được tha thứ cho việc này;1
Mày sẽ phải chịu trách nhiệm về những gì mình làm;1
Đừng nghĩ mày có thể tránh được sự trừng phạt này;1
Mày sẽ phải trả giá cho mọi sai lầm của mình;1
Mày không thể chạy trốn, tao sẽ tìm ra mày;1
Mày không thể thoát khỏi những gì tao đã lên kế hoạch;1
Mày sẽ phải hối hận vì đã đụng đến tao;1
Mày không thể chống lại sức mạnh của tao;1
Mày đang bước vào lãnh địa của tao, đừng mong sống sót;1
Đừng nghĩ mày sẽ thoát khỏi sự trừng phạt;1
Tao sẽ làm cho mày phải sợ suốt đời;1
Mày nghĩ mày có thể chọc giận tao sao;1
Tao sẽ làm cho mày phải nhớ đến ngày hôm nay;1
Mày sẽ không thể trốn thoát đâu;1
Đừng đùa với lửa, tao sẽ thiêu rụi mày;1
Mày không thể thoát khỏi cơn thịnh nộ của tao;1
Nếu mày làm vậy, tao sẽ không còn dừng lại nữa;1
Mày sẽ phải trả giá bằng cả mạng sống;1
Mày không thể thoát khỏi sự trả thù này đâu;1
Tao sẽ làm mày phải quỳ xuống trước mặt tao;1
Mày sẽ không bao giờ còn cơ hội nào nữa;1
Nếu mày không im lặng, tao sẽ làm mày im luôn;1
Đừng nghĩ mày có thể làm phiền tao mà không phải trả giá;1
Mày sẽ phải sống với nỗi sợ hãi suốt đời;1
Tao sẽ làm mày không dám nhúc nhích;1
Nếu mày tiếp tục, tao sẽ làm mày phải hối hận ngay lập tức;1
Mày không thể thoát khỏi sự trừng trị này;1
Tao sẽ dạy mày một bài học mà mày không thể quên;1
Đừng làm tao nổi giận, nếu không mày sẽ không sống yên;1
Mày sẽ phải trả giá cho những gì đã làm;1
Mày sẽ không có cơ hội sửa sai đâu;1
Tao sẽ khiến mày phải sống trong đau đớn;1
Mày sẽ không bao giờ dám tái phạm nữa;1
Mày không thể thoát khỏi sự trả thù này đâu;1
